"Protocol","Cohort","Arm","Patients","Enroll_Start","Enroll_End","Country","Center"
"SYN-014","C1","FIXED",5,2024-04-17,2024-11-22,"USA","SYN-014-070"
"SYN-014","C1","FIXED",6,2024-04-17,2024-11-22,"USA","SYN-014-071"
"SYN-014","C1","FIXED",5,2024-04-17,2024-11-22,"USA","SYN-014-072"
"SYN-014","C1","FIXED",5,2024-04-17,2024-11-22,"USA","SYN-014-073"
"SYN-014","C1","FIXED",5,2024-04-17,2024-11-22,"USA","SYN-014-074"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-001"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-002"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-003"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-004"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-005"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-006"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-007"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-008"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-009"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-010"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-011"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-012"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-013"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-014"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-015"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-016"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-017"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-018"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-019"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-020"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-021"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-022"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-023"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-024"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-025"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-026"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-027"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-028"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-029"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-030"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-031"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-032"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-033"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-034"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-035"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-036"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-037"
"SYN-015","C1","FIXED",9,2024-11-02,2025-08-24,"USA","SYN-015-038"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-039"
"SYN-015","C1","FIXED",8,2024-11-02,2025-08-24,"USA","SYN-015-040"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-001"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-002"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-003"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-004"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-005"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-006"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-007"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-008"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-009"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-010"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-011"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-012"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-013"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-014"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-015"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-016"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-017"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-018"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-019"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-020"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-021"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-022"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-023"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-024"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-025"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-026"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-027"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-028"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-029"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-030"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-031"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-032"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-033"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-034"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-035"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-036"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-037"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-038"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-039"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-040"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-041"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-042"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-043"
"SYN-016","C1","FIXED",6,2024-04-20,2025-01-29,"USA","SYN-016-044"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-045"
"SYN-016","C1","FIXED",7,2024-04-20,2025-01-29,"USA","SYN-016-046"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-001"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-002"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-003"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-004"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-005"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-006"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-007"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-008"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-009"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-010"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-011"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-012"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-013"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-014"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-015"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-016"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-017"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-018"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-019"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-020"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-021"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-022"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-023"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-024"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-025"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-026"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-027"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-028"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-029"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-030"
"SYN-017","C1","TITR",6,2024-07-02,2024-12-09,"USA","SYN-017-031"
"SYN-017","C1","TITR",7,2024-07-02,2024-12-09,"USA","SYN-017-032"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-001"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-002"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-003"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-004"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-005"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-006"
"SYN-018","C1","TITR",7,2024-03-25,2024-07-24,"USA","SYN-018-007"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-008"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-009"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-010"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-011"
"SYN-018","C1","TITR",6,2024-03-25,2024-07-24,"USA","SYN-018-012"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-001"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-002"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-003"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-004"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-005"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-006"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-007"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-008"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-009"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-010"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-011"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-012"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-013"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-014"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-015"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-016"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-017"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-018"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-019"
"SYN-019","C1","FIXED",9,2024-06-26,2025-01-09,"USA","SYN-019-020"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-021"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-022"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-023"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-024"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-025"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-026"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-027"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-028"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-029"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-030"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-031"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-032"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-033"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-034"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-035"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-036"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-037"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-038"
"SYN-019","C1","FIXED",8,2024-06-26,2025-01-09,"USA","SYN-019-039"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-001"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-002"
"SYN-020","C1","TITR",9,2024-12-06,2025-05-22,"USA","SYN-020-003"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-004"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-005"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-006"
"SYN-020","C1","TITR",9,2024-12-06,2025-05-22,"USA","SYN-020-007"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-008"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-009"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-010"
"SYN-020","C1","TITR",9,2024-12-06,2025-05-22,"USA","SYN-020-011"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-012"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-013"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-014"
"SYN-020","C1","TITR",9,2024-12-06,2025-05-22,"USA","SYN-020-015"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-016"
"SYN-020","C1","TITR",8,2024-12-06,2025-05-22,"USA","SYN-020-017"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-001"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-002"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-003"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-004"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-005"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-006"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-007"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-008"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-009"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-010"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-011"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-012"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-013"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-014"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-015"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-016"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-017"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-018"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-019"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-020"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-021"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-022"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-023"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-024"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-025"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-026"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-027"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-028"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-029"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-030"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-031"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-032"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-033"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-034"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-035"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-036"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-037"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-038"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-039"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-040"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-041"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-042"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-043"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-044"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-045"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-046"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-047"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-048"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-049"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-050"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-051"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-052"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-053"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-054"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-055"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-056"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-057"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-058"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-059"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-060"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-061"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-062"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-063"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-064"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-065"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-066"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-067"
"SYN-021","C1","FIXED",4,2024-11-21,2025-06-13,"USA","SYN-021-068"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-069"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-070"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-071"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-072"
"SYN-021","C1","FIXED",5,2024-11-21,2025-06-13,"USA","SYN-021-073"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-001"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-002"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-003"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-004"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-005"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-006"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-007"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-008"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-009"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-010"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-011"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-012"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-013"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-014"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-015"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-016"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-017"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-018"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-019"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-020"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-021"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-022"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-023"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-024"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-025"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-026"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-027"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-028"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-029"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-030"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-031"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-032"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-033"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-034"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-035"
"SYN-022","C1","FIXED",10,2024-09-20,2025-08-22,"USA","SYN-022-036"
"SYN-022","C1","FIXED",9,2024-09-20,2025-08-22,"USA","SYN-022-037"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-001"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-002"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-003"
"SYN-023","C1","TITR",9,2024-03-09,2024-06-06,"USA","SYN-023-004"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-005"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-006"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-007"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-008"
"SYN-023","C1","TITR",9,2024-03-09,2024-06-06,"USA","SYN-023-009"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-010"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-011"
"SYN-023","C1","TITR",8,2024-03-09,2024-06-06,"USA","SYN-023-012"
"SYN-024","C1","TITR",2,2024-06-26,2024-09-25,"USA","SYN-024-001"
"SYN-024","C1","TITR",2,2024-06-26,2024-09-25,"USA","SYN-024-002"
"SYN-024","C1","TITR",2,2024-06-26,2024-09-25,"USA","SYN-024-003"
"SYN-024","C1","TITR",3,2024-06-26,2024-09-25,"USA","SYN-024-004"
"SYN-024","C1","TITR",2,2024-06-26,2024-09-25,"USA","SYN-024-005"
"SYN-024","C1","TITR",2,2024-06-26,2024-09-25,"USA","SYN-024-006"
